n	real_n	max_n	Time (s)	m	r
50.0	50.0	78.0	7.973187208175659	13.0	2.0
51.0	51.0	78.0	9.01340103149414	13.0	2.0
52.0	0.0	78.0	86.18399477005005	13.0	2.0
53.0	0.0	78.0	78.39291954040527	13.0	2.0
53.0	53.0	78.0	82.2160496711731	13.0	2.0
54.0	54.0	78.0	142.530935049057	13.0	2.0
55.0	0.0	78.0	127.1168053150177	13.0	2.0
56.0	0.0	78.0	154.61971282958984	13.0	2.0
56.0	0.0	78.0	140.3758761882782	13.0	2.0
57.0	0.0	78.0	154.85292172431946	13.0	2.0
58.0	0.0	78.0	98.51620078086853	13.0	2.0
59.0	0.0	78.0	141.28593826293945	13.0	2.0
60.0	0.0	78.0	158.19833040237427	13.0	2.0
60.0	0.0	78.0	111.73959612846375	13.0	2.0
61.0	0.0	78.0	24.111244201660156	13.0	2.0
62.0	0.0	78.0	24.455395221710205	13.0	2.0
63.0	0.0	78.0	12.688501119613647	13.0	2.0
63.0	0.0	78.0	23.019531726837158	13.0	2.0
64.0	0.0	78.0	7.353797912597656	13.0	2.0
65.0	0.0	78.0	95.80376720428467	13.0	2.0
66.0	0.0	78.0	15.83626103401184	13.0	2.0
67.0	0.0	78.0	0.8305912017822266	13.0	2.0
67.0	0.0	78.0	6.3725340366363525	13.0	2.0
68.0	0.0	78.0	0.4288675785064697	13.0	2.0
69.0	0.0	78.0	0.06544685363769531	13.0	2.0
70.0	0.0	78.0	0.03528094291687012	13.0	2.0
70.0	0.0	78.0	0.023502111434936523	13.0	2.0
71.0	0.0	78.0	0.011750936508178711	13.0	2.0
72.0	0.0	78.0	0.013609886169433594	13.0	2.0
73.0	0.0	78.0	0.013820648193359375	13.0	2.0
74.0	0.0	78.0	0.01356959342956543	13.0	2.0
74.0	0.0	78.0	0.013654947280883789	13.0	2.0
75.0	0.0	78.0	0.013687610626220703	13.0	2.0
76.0	0.0	78.0	0.01367044448852539	13.0	2.0
77.0	0.0	78.0	0.013787508010864258	13.0	2.0
171.0	171.0	286.0	0.2549114227294922	13.0	3.0
174.0	174.0	286.0	0.29770421981811523	13.0	3.0
177.0	177.0	286.0	0.27179980278015137	13.0	3.0
180.0	180.0	286.0	0.314105749130249	13.0	3.0
183.0	183.0	286.0	0.3958749771118164	13.0	3.0
185.0	185.0	286.0	0.286301851272583	13.0	3.0
188.0	188.0	286.0	0.4223153591156006	13.0	3.0
191.0	191.0	286.0	0.29197144508361816	13.0	3.0
194.0	194.0	286.0	0.3038198947906494	13.0	3.0
197.0	197.0	286.0	0.379169225692749	13.0	3.0
200.0	200.0	286.0	0.323070764541626	13.0	3.0
203.0	203.0	286.0	0.6873817443847656	13.0	3.0
205.0	205.0	286.0	0.7731986045837402	13.0	3.0
208.0	208.0	286.0	0.4473874568939209	13.0	3.0
211.0	211.0	286.0	0.43711233139038086	13.0	3.0
214.0	214.0	286.0	1.6846699714660645	13.0	3.0
217.0	217.0	286.0	0.7482547760009766	13.0	3.0
220.0	220.0	286.0	0.5755641460418701	13.0	3.0
223.0	223.0	286.0	0.4605400562286377	13.0	3.0
225.0	225.0	286.0	4.359992027282715	13.0	3.0
228.0	228.0	286.0	1.7329230308532715	13.0	3.0
231.0	231.0	286.0	6.24670934677124	13.0	3.0
234.0	234.0	286.0	3.290771961212158	13.0	3.0
237.0	237.0	286.0	16.632551670074463	13.0	3.0
240.0	240.0	286.0	9.435715436935425	13.0	3.0
243.0	243.0	286.0	4.9684484004974365	13.0	3.0
245.0	245.0	286.0	10.0146164894104	13.0	3.0
248.0	248.0	286.0	231.44257712364197	13.0	3.0
251.0	251.0	286.0	15.487573146820068	13.0	3.0
254.0	254.0	286.0	34.06616520881653	13.0	3.0
257.0	0.0	286.0	249.73395776748657	13.0	3.0
260.0	0.0	286.0	210.69979333877563	13.0	3.0
263.0	0.0	286.0	109.62782144546509	13.0	3.0
265.0	0.0	286.0	81.42020773887634	13.0	3.0
268.0	0.0	286.0	39.958388566970825	13.0	3.0
271.0	0.0	286.0	34.02031326293945	13.0	3.0
274.0	0.0	286.0	17.139798641204834	13.0	3.0
277.0	0.0	286.0	8.270699262619019	13.0	3.0
280.0	0.0	286.0	0.9993424415588379	13.0	3.0
283.0	0.0	286.0	0.09793329238891602	13.0	3.0
429.0	429.0	715.0	0.4503195285797119	13.0	4.0
436.0	436.0	715.0	0.4585914611816406	13.0	4.0
443.0	443.0	715.0	0.4651200771331787	13.0	4.0
450.0	450.0	715.0	0.48572468757629395	13.0	4.0
457.0	457.0	715.0	0.48398661613464355	13.0	4.0
464.0	464.0	715.0	0.49176573753356934	13.0	4.0
471.0	471.0	715.0	0.5090901851654053	13.0	4.0
479.0	479.0	715.0	0.5468742847442627	13.0	4.0
486.0	486.0	715.0	0.5321691036224365	13.0	4.0
493.0	493.0	715.0	0.5481297969818115	13.0	4.0
500.0	500.0	715.0	0.5621981620788574	13.0	4.0
507.0	507.0	715.0	0.6102700233459473	13.0	4.0
514.0	514.0	715.0	0.5854332447052002	13.0	4.0
521.0	521.0	715.0	0.6742863655090332	13.0	4.0
529.0	529.0	715.0	0.6337897777557373	13.0	4.0
536.0	536.0	715.0	6.876057863235474	13.0	4.0
543.0	543.0	715.0	0.6371965408325195	13.0	4.0
550.0	550.0	715.0	0.8676316738128662	13.0	4.0
557.0	557.0	715.0	0.7901942729949951	13.0	4.0
564.0	564.0	715.0	1.5266690254211426	13.0	4.0
572.0	572.0	715.0	0.7638928890228271	13.0	4.0
579.0	579.0	715.0	3.886432409286499	13.0	4.0
586.0	586.0	715.0	1.2694077491760254	13.0	4.0
593.0	593.0	715.0	8.0873122215271	13.0	4.0
600.0	600.0	715.0	1.8450524806976318	13.0	4.0
607.0	607.0	715.0	9.5677330493927	13.0	4.0
614.0	614.0	715.0	2.048121690750122	13.0	4.0
622.0	622.0	715.0	35.145936727523804	13.0	4.0
629.0	629.0	715.0	90.14727520942688	13.0	4.0
636.0	0.0	715.0	172.64507937431335	13.0	4.0
643.0	0.0	715.0	251.20998430252075	13.0	4.0
650.0	0.0	715.0	400.0002796649933	13.0	4.0
657.0	0.0	715.0	171.0760989189148	13.0	4.0
664.0	0.0	715.0	400.0003125667572	13.0	4.0
672.0	0.0	715.0	400.00028562545776	13.0	4.0
679.0	0.0	715.0	400.00040793418884	13.0	4.0
686.0	0.0	715.0	400.0005464553833	13.0	4.0
693.0	0.0	715.0	400.0002977848053	13.0	4.0
700.0	0.0	715.0	400.0001788139343	13.0	4.0
707.0	0.0	715.0	400.0003342628479	13.0	4.0
772.0	772.0	1287.0	1.5278046131134033	13.0	5.0
785.0	785.0	1287.0	1.5509033203125	13.0	5.0
797.0	797.0	1287.0	1.6260170936584473	13.0	5.0
810.0	810.0	1287.0	1.650963306427002	13.0	5.0
823.0	823.0	1287.0	1.7302026748657227	13.0	5.0
836.0	836.0	1287.0	1.7560300827026367	13.0	5.0
849.0	849.0	1287.0	1.793494701385498	13.0	5.0
862.0	862.0	1287.0	1.998171329498291	13.0	5.0
875.0	875.0	1287.0	1.9111552238464355	13.0	5.0
888.0	888.0	1287.0	1.9253394603729248	13.0	5.0
900.0	900.0	1287.0	2.007741928100586	13.0	5.0
913.0	913.0	1287.0	2.0801525115966797	13.0	5.0
926.0	926.0	1287.0	2.13960337638855	13.0	5.0
939.0	939.0	1287.0	2.1634230613708496	13.0	5.0
952.0	952.0	1287.0	2.2479498386383057	13.0	5.0
965.0	965.0	1287.0	2.310267686843872	13.0	5.0
978.0	978.0	1287.0	51.42873477935791	13.0	5.0
990.0	990.0	1287.0	4.375927209854126	13.0	5.0
1003.0	0.0	1287.0	400.0004105567932	13.0	5.0
1016.0	0.0	1287.0	400.0003123283386	13.0	5.0
1029.0	0.0	1287.0	400.00048065185547	13.0	5.0
1042.0	0.0	1287.0	400.0003697872162	13.0	5.0
1055.0	0.0	1287.0	400.00032138824463	13.0	5.0
1068.0	0.0	1287.0	400.0003252029419	13.0	5.0
1081.0	0.0	1287.0	400.00031185150146	13.0	5.0
1093.0	0.0	1287.0	92.92929458618164	13.0	5.0
1106.0	0.0	1287.0	400.00027227401733	13.0	5.0
1119.0	0.0	1287.0	400.00048828125	13.0	5.0
1132.0	0.0	1287.0	400.0003273487091	13.0	5.0
1145.0	0.0	1287.0	400.0003468990326	13.0	5.0
1158.0	0.0	1287.0	400.0008239746094	13.0	5.0
1171.0	0.0	1287.0	400.0005054473877	13.0	5.0
1184.0	0.0	1287.0	400.000292301178	13.0	5.0
1196.0	0.0	1287.0	400.0002963542938	13.0	5.0
1209.0	0.0	1287.0	400.00069665908813	13.0	5.0
1222.0	0.0	1287.0	400.0004982948303	13.0	5.0
1235.0	0.0	1287.0	400.00093126296997	13.0	5.0
1248.0	0.0	1287.0	400.00143241882324	13.0	5.0
1261.0	0.0	1287.0	400.0010151863098	13.0	5.0
1274.0	0.0	1287.0	400.0008442401886	13.0	5.0
1029.0	1029.0	1716.0	4.499185562133789	13.0	6.0
1046.0	1046.0	1716.0	4.7354185581207275	13.0	6.0
1063.0	1063.0	1716.0	4.779446363449097	13.0	6.0
1081.0	1081.0	1716.0	5.00045108795166	13.0	6.0
1098.0	1098.0	1716.0	5.15042519569397	13.0	6.0
1115.0	1115.0	1716.0	5.35436487197876	13.0	6.0
1132.0	1132.0	1716.0	5.350212097167969	13.0	6.0
1149.0	1149.0	1716.0	5.62351131439209	13.0	6.0
1166.0	1166.0	1716.0	5.671238422393799	13.0	6.0
1184.0	1184.0	1716.0	5.932973146438599	13.0	6.0
1201.0	1201.0	1716.0	6.133690357208252	13.0	6.0
1218.0	1218.0	1716.0	6.245507478713989	13.0	6.0
1235.0	1235.0	1716.0	6.4629456996917725	13.0	6.0
1252.0	1252.0	1716.0	6.755242586135864	13.0	6.0
1269.0	1269.0	1716.0	7.030020713806152	13.0	6.0
1287.0	1287.0	1716.0	7.126452684402466	13.0	6.0
1304.0	1304.0	1716.0	7.649920701980591	13.0	6.0
1321.0	1321.0	1716.0	7.850787401199341	13.0	6.0
1338.0	0.0	1716.0	400.0014147758484	13.0	6.0
1355.0	0.0	1716.0	400.00104236602783	13.0	6.0
1372.0	0.0	1716.0	400.0011374950409	13.0	6.0
1389.0	0.0	1716.0	400.0010561943054	13.0	6.0
1407.0	0.0	1716.0	400.0012788772583	13.0	6.0
1424.0	0.0	1716.0	400.0011067390442	13.0	6.0
1441.0	0.0	1716.0	400.0010120868683	13.0	6.0
1458.0	0.0	1716.0	400.00110125541687	13.0	6.0
1475.0	0.0	1716.0	400.00076603889465	13.0	6.0
1492.0	0.0	1716.0	400.0007905960083	13.0	6.0
1510.0	0.0	1716.0	400.0010504722595	13.0	6.0
1527.0	0.0	1716.0	400.0009300708771	13.0	6.0
1544.0	0.0	1716.0	400.00079917907715	13.0	6.0
1561.0	0.0	1716.0	400.0008134841919	13.0	6.0
1578.0	0.0	1716.0	400.0012810230255	13.0	6.0
1595.0	0.0	1716.0	400.001412153244	13.0	6.0
1613.0	0.0	1716.0	400.0013859272003	13.0	6.0
1630.0	0.0	1716.0	400.0015184879303	13.0	6.0
1647.0	0.0	1716.0	400.0013129711151	13.0	6.0
1664.0	0.0	1716.0	400.0012378692627	13.0	6.0
1681.0	0.0	1716.0	400.0012729167938	13.0	6.0
1698.0	0.0	1716.0	400.00126671791077	13.0	6.0
772.0	772.0	1287.0	5.634351968765259	13.0	7.0
785.0	785.0	1287.0	5.815465927124023	13.0	7.0
797.0	797.0	1287.0	6.007869243621826	13.0	7.0
810.0	810.0	1287.0	6.09913182258606	13.0	7.0
823.0	823.0	1287.0	6.548323392868042	13.0	7.0
836.0	836.0	1287.0	6.846436023712158	13.0	7.0
849.0	849.0	1287.0	7.060306549072266	13.0	7.0
862.0	862.0	1287.0	7.073439836502075	13.0	7.0
875.0	875.0	1287.0	7.424739837646484	13.0	7.0
888.0	888.0	1287.0	7.454607248306274	13.0	7.0
900.0	900.0	1287.0	7.883031845092773	13.0	7.0
913.0	913.0	1287.0	8.076168060302734	13.0	7.0
926.0	926.0	1287.0	8.252488374710083	13.0	7.0
939.0	939.0	1287.0	8.710764169692993	13.0	7.0
952.0	952.0	1287.0	8.641967058181763	13.0	7.0
965.0	965.0	1287.0	9.081437587738037	13.0	7.0
978.0	978.0	1287.0	9.376235246658325	13.0	7.0
990.0	990.0	1287.0	9.638272762298584	13.0	7.0
1003.0	1003.0	1287.0	9.767663717269897	13.0	7.0
1016.0	1016.0	1287.0	10.146159648895264	13.0	7.0
1029.0	1029.0	1287.0	10.274879455566406	13.0	7.0
1042.0	1042.0	1287.0	10.830922842025757	13.0	7.0
1055.0	1055.0	1287.0	10.835572481155396	13.0	7.0
1068.0	1068.0	1287.0	11.375361919403076	13.0	7.0
1081.0	1081.0	1287.0	11.441426992416382	13.0	7.0
1093.0	1093.0	1287.0	11.952601194381714	13.0	7.0
1106.0	1106.0	1287.0	12.253695249557495	13.0	7.0
1119.0	1119.0	1287.0	12.512897968292236	13.0	7.0
1132.0	1132.0	1287.0	12.943594932556152	13.0	7.0
1145.0	1145.0	1287.0	13.489047527313232	13.0	7.0
1158.0	1158.0	1287.0	14.522526502609253	13.0	7.0
1171.0	1171.0	1287.0	14.165349245071411	13.0	7.0
1184.0	1184.0	1287.0	15.173633098602295	13.0	7.0
1196.0	1196.0	1287.0	14.679222583770752	13.0	7.0
1209.0	0.0	1287.0	400.0024688243866	13.0	7.0
1222.0	0.0	1287.0	400.00269055366516	13.0	7.0
1235.0	0.0	1287.0	400.0025758743286	13.0	7.0
1248.0	0.0	1287.0	400.0025177001953	13.0	7.0
1261.0	0.0	1287.0	400.002379655838	13.0	7.0
1274.0	0.0	1287.0	400.00227999687195	13.0	7.0
429.0	429.0	715.0	1.7572247982025146	13.0	8.0
436.0	436.0	715.0	1.9175832271575928	13.0	8.0
443.0	443.0	715.0	1.9364714622497559	13.0	8.0
450.0	450.0	715.0	1.912733793258667	13.0	8.0
457.0	457.0	715.0	2.02061128616333	13.0	8.0
464.0	464.0	715.0	2.115081548690796	13.0	8.0
471.0	471.0	715.0	2.123363971710205	13.0	8.0
479.0	479.0	715.0	2.2128052711486816	13.0	8.0
486.0	486.0	715.0	2.245455026626587	13.0	8.0
493.0	493.0	715.0	2.3019468784332275	13.0	8.0
500.0	500.0	715.0	2.395632743835449	13.0	8.0
507.0	507.0	715.0	2.464766025543213	13.0	8.0
514.0	514.0	715.0	2.5182952880859375	13.0	8.0
521.0	521.0	715.0	2.5769875049591064	13.0	8.0
529.0	529.0	715.0	2.6446566581726074	13.0	8.0
536.0	536.0	715.0	2.749502658843994	13.0	8.0
543.0	543.0	715.0	2.774441719055176	13.0	8.0
550.0	550.0	715.0	3.0228970050811768	13.0	8.0
557.0	557.0	715.0	3.0718798637390137	13.0	8.0
564.0	564.0	715.0	3.1166887283325195	13.0	8.0
572.0	572.0	715.0	3.1625654697418213	13.0	8.0
579.0	579.0	715.0	3.266453981399536	13.0	8.0
586.0	586.0	715.0	3.3064045906066895	13.0	8.0
593.0	593.0	715.0	3.442631483078003	13.0	8.0
600.0	600.0	715.0	3.5799849033355713	13.0	8.0
607.0	607.0	715.0	3.569077491760254	13.0	8.0
614.0	614.0	715.0	3.785352945327759	13.0	8.0
622.0	622.0	715.0	3.8927433490753174	13.0	8.0
629.0	629.0	715.0	3.9283945560455322	13.0	8.0
636.0	636.0	715.0	4.0774664878845215	13.0	8.0
643.0	643.0	715.0	4.157185316085815	13.0	8.0
650.0	650.0	715.0	4.267510890960693	13.0	8.0
657.0	657.0	715.0	4.5974204540252686	13.0	8.0
664.0	664.0	715.0	4.67747950553894	13.0	8.0
672.0	672.0	715.0	4.849308252334595	13.0	8.0
679.0	679.0	715.0	5.137582540512085	13.0	8.0
686.0	686.0	715.0	31.67002272605896	13.0	8.0
693.0	0.0	715.0	400.0014181137085	13.0	8.0
700.0	0.0	715.0	400.00134110450745	13.0	8.0
707.0	0.0	715.0	400.001296043396	13.0	8.0
171.0	171.0	286.0	0.3082859516143799	13.0	9.0
174.0	174.0	286.0	0.3211331367492676	13.0	9.0
177.0	177.0	286.0	0.33390116691589355	13.0	9.0
180.0	180.0	286.0	0.3578348159790039	13.0	9.0
183.0	183.0	286.0	0.3523268699645996	13.0	9.0
185.0	185.0	286.0	0.3656129837036133	13.0	9.0
188.0	188.0	286.0	0.3722362518310547	13.0	9.0
191.0	191.0	286.0	0.3866617679595947	13.0	9.0
194.0	194.0	286.0	0.4042801856994629	13.0	9.0
197.0	197.0	286.0	0.39957737922668457	13.0	9.0
200.0	200.0	286.0	0.40500497817993164	13.0	9.0
203.0	203.0	286.0	0.4352912902832031	13.0	9.0
205.0	205.0	286.0	0.43795156478881836	13.0	9.0
208.0	208.0	286.0	0.4521934986114502	13.0	9.0
211.0	211.0	286.0	0.44757843017578125	13.0	9.0
214.0	214.0	286.0	0.47530627250671387	13.0	9.0
217.0	217.0	286.0	0.4917612075805664	13.0	9.0
220.0	220.0	286.0	0.5066111087799072	13.0	9.0
223.0	223.0	286.0	0.5029759407043457	13.0	9.0
225.0	225.0	286.0	0.5393531322479248	13.0	9.0
228.0	228.0	286.0	0.5653262138366699	13.0	9.0
231.0	231.0	286.0	0.5641634464263916	13.0	9.0
234.0	234.0	286.0	0.5824506282806396	13.0	9.0
237.0	237.0	286.0	0.5913822650909424	13.0	9.0
240.0	240.0	286.0	0.5864267349243164	13.0	9.0
243.0	243.0	286.0	0.6335635185241699	13.0	9.0
245.0	245.0	286.0	0.6534852981567383	13.0	9.0
248.0	248.0	286.0	0.6446018218994141	13.0	9.0
251.0	251.0	286.0	0.6704559326171875	13.0	9.0
254.0	254.0	286.0	0.6887362003326416	13.0	9.0
257.0	257.0	286.0	0.6963870525360107	13.0	9.0
260.0	260.0	286.0	0.7454140186309814	13.0	9.0
263.0	263.0	286.0	0.7429485321044922	13.0	9.0
265.0	265.0	286.0	0.7894604206085205	13.0	9.0
268.0	268.0	286.0	0.7926998138427734	13.0	9.0
271.0	271.0	286.0	10.815240383148193	13.0	9.0
274.0	274.0	286.0	3.5142245292663574	13.0	9.0
277.0	277.0	286.0	1.758497953414917	13.0	9.0
280.0	280.0	286.0	3.886200189590454	13.0	9.0
283.0	0.0	286.0	400.00069642066956	13.0	9.0
46.0	46.0	78.0	0.032314300537109375	13.0	10.0
47.0	47.0	78.0	0.03271770477294922	13.0	10.0
48.0	48.0	78.0	0.03447151184082031	13.0	10.0
49.0	49.0	78.0	0.03603386878967285	13.0	10.0
49.0	49.0	78.0	0.035935401916503906	13.0	10.0
50.0	50.0	78.0	0.036115169525146484	13.0	10.0
51.0	51.0	78.0	0.038455963134765625	13.0	10.0
52.0	52.0	78.0	0.039244890213012695	13.0	10.0
53.0	53.0	78.0	0.04068326950073242	13.0	10.0
53.0	53.0	78.0	0.04137444496154785	13.0	10.0
54.0	54.0	78.0	0.04141592979431152	13.0	10.0
55.0	55.0	78.0	0.04248189926147461	13.0	10.0
56.0	56.0	78.0	0.044692277908325195	13.0	10.0
56.0	56.0	78.0	0.04393887519836426	13.0	10.0
57.0	57.0	78.0	0.04569125175476074	13.0	10.0
58.0	58.0	78.0	0.04782581329345703	13.0	10.0
59.0	59.0	78.0	0.04952383041381836	13.0	10.0
60.0	60.0	78.0	0.05005812644958496	13.0	10.0
60.0	60.0	78.0	0.051325082778930664	13.0	10.0
61.0	61.0	78.0	0.05352020263671875	13.0	10.0
62.0	62.0	78.0	0.05697274208068848	13.0	10.0
63.0	63.0	78.0	0.05398368835449219	13.0	10.0
63.0	63.0	78.0	0.05496072769165039	13.0	10.0
64.0	64.0	78.0	0.055871009826660156	13.0	10.0
65.0	65.0	78.0	0.05715012550354004	13.0	10.0
66.0	66.0	78.0	0.058415889739990234	13.0	10.0
67.0	67.0	78.0	0.0610959529876709	13.0	10.0
67.0	67.0	78.0	0.06099081039428711	13.0	10.0
68.0	68.0	78.0	0.06103920936584473	13.0	10.0
69.0	69.0	78.0	0.06397581100463867	13.0	10.0
70.0	70.0	78.0	0.06740403175354004	13.0	10.0
70.0	70.0	78.0	0.067474365234375	13.0	10.0
71.0	71.0	78.0	0.06876897811889648	13.0	10.0
72.0	72.0	78.0	0.0683448314666748	13.0	10.0
73.0	73.0	78.0	0.07019352912902832	13.0	10.0
74.0	74.0	78.0	0.07518458366394043	13.0	10.0
74.0	74.0	78.0	0.07528924942016602	13.0	10.0
75.0	75.0	78.0	0.07693815231323242	13.0	10.0
76.0	76.0	78.0	0.07950663566589355	13.0	10.0
77.0	77.0	78.0	0.2854735851287842	13.0	10.0
7.0	7.0	13.0	0.0025169849395751953	13.0	11.0
7.0	7.0	13.0	0.0024399757385253906	13.0	11.0
8.0	8.0	13.0	0.002784252166748047	13.0	11.0
8.0	8.0	13.0	0.002832651138305664	13.0	11.0
8.0	8.0	13.0	0.0027930736541748047	13.0	11.0
8.0	8.0	13.0	0.0027837753295898438	13.0	11.0
8.0	8.0	13.0	0.002769947052001953	13.0	11.0
8.0	8.0	13.0	0.002728700637817383	13.0	11.0
8.0	8.0	13.0	0.002730131149291992	13.0	11.0
8.0	8.0	13.0	0.002902507781982422	13.0	11.0
9.0	9.0	13.0	0.003351449966430664	13.0	11.0
9.0	9.0	13.0	0.003202199935913086	13.0	11.0
9.0	9.0	13.0	0.003187417984008789	13.0	11.0
9.0	9.0	13.0	0.0030977725982666016	13.0	11.0
9.0	9.0	13.0	0.0031173229217529297	13.0	11.0
9.0	9.0	13.0	0.003209352493286133	13.0	11.0
9.0	9.0	13.0	0.0031883716583251953	13.0	11.0
10.0	10.0	13.0	0.0036008358001708984	13.0	11.0
10.0	10.0	13.0	0.0036716461181640625	13.0	11.0
10.0	10.0	13.0	0.003718852996826172	13.0	11.0
10.0	10.0	13.0	0.0036122798919677734	13.0	11.0
10.0	10.0	13.0	0.0036573410034179688	13.0	11.0
10.0	10.0	13.0	0.003648519515991211	13.0	11.0
10.0	10.0	13.0	0.0036056041717529297	13.0	11.0
10.0	10.0	13.0	0.0036101341247558594	13.0	11.0
11.0	11.0	13.0	0.004138469696044922	13.0	11.0
11.0	11.0	13.0	0.004091501235961914	13.0	11.0
11.0	11.0	13.0	0.0041162967681884766	13.0	11.0
11.0	11.0	13.0	0.004163026809692383	13.0	11.0
11.0	11.0	13.0	0.0041239261627197266	13.0	11.0
11.0	11.0	13.0	0.004080057144165039	13.0	11.0
11.0	11.0	13.0	0.00428462028503418	13.0	11.0
11.0	11.0	13.0	0.004107475280761719	13.0	11.0
12.0	12.0	13.0	0.0045948028564453125	13.0	11.0
12.0	12.0	13.0	0.004601716995239258	13.0	11.0
12.0	12.0	13.0	0.004566192626953125	13.0	11.0
12.0	12.0	13.0	0.004546165466308594	13.0	11.0
12.0	12.0	13.0	0.004568338394165039	13.0	11.0
12.0	12.0	13.0	0.004591464996337891	13.0	11.0
12.0	12.0	13.0	0.0045511722564697266	13.0	11.0
54.0	54.0	91.0	8.061295509338379	14.0	2.0
55.0	55.0	91.0	6.136676073074341	14.0	2.0
56.0	56.0	91.0	6.117786169052124	14.0	2.0
57.0	57.0	91.0	15.48299503326416	14.0	2.0
58.0	58.0	91.0	35.254958391189575	14.0	2.0
59.0	59.0	91.0	48.828139781951904	14.0	2.0
60.0	60.0	91.0	30.423923015594482	14.0	2.0
60.0	60.0	91.0	242.14235591888428	14.0	2.0
61.0	61.0	91.0	96.09918522834778	14.0	2.0
62.0	0.0	91.0	400.0001187324524	14.0	2.0
63.0	0.0	91.0	400.0002329349518	14.0	2.0
64.0	0.0	91.0	400.0001096725464	14.0	2.0
65.0	0.0	91.0	400.00008940696716	14.0	2.0
66.0	0.0	91.0	400.00008940696716	14.0	2.0
67.0	0.0	91.0	400.0000972747803	14.0	2.0
68.0	0.0	91.0	400.0001084804535	14.0	2.0
69.0	0.0	91.0	400.0000972747803	14.0	2.0
70.0	0.0	91.0	400.0000891685486	14.0	2.0
70.0	0.0	91.0	400.00008034706116	14.0	2.0
71.0	0.0	91.0	400.0001859664917	14.0	2.0
72.0	0.0	91.0	400.0001287460327	14.0	2.0
73.0	0.0	91.0	77.36723136901855	14.0	2.0
74.0	0.0	91.0	115.52395987510681	14.0	2.0
75.0	0.0	91.0	49.966556549072266	14.0	2.0
76.0	0.0	91.0	134.18771958351135	14.0	2.0
77.0	0.0	91.0	97.55405783653259	14.0	2.0
78.0	0.0	91.0	52.703083992004395	14.0	2.0
79.0	0.0	91.0	3.709949016571045	14.0	2.0
80.0	0.0	91.0	0.8394694328308105	14.0	2.0
80.0	0.0	91.0	1.9160699844360352	14.0	2.0
81.0	0.0	91.0	0.05861377716064453	14.0	2.0
82.0	0.0	91.0	0.018642187118530273	14.0	2.0
83.0	0.0	91.0	0.006268501281738281	14.0	2.0
84.0	0.0	91.0	0.007055759429931641	14.0	2.0
85.0	0.0	91.0	0.0070040225982666016	14.0	2.0
86.0	0.0	91.0	0.007062673568725586	14.0	2.0
87.0	0.0	91.0	0.007129192352294922	14.0	2.0
88.0	0.0	91.0	0.007409811019897461	14.0	2.0
89.0	0.0	91.0	0.007033586502075195	14.0	2.0
90.0	0.0	91.0	0.006985664367675781	14.0	2.0
218.0	218.0	364.0	0.18444108963012695	14.0	3.0
222.0	222.0	364.0	0.18537163734436035	14.0	3.0
225.0	225.0	364.0	0.19791173934936523	14.0	3.0
229.0	229.0	364.0	0.19049739837646484	14.0	3.0
232.0	232.0	364.0	0.18262338638305664	14.0	3.0
236.0	236.0	364.0	0.20818257331848145	14.0	3.0
240.0	240.0	364.0	0.2323002815246582	14.0	3.0
243.0	243.0	364.0	0.21499133110046387	14.0	3.0
247.0	247.0	364.0	0.23340296745300293	14.0	3.0
251.0	251.0	364.0	0.5086898803710938	14.0	3.0
254.0	254.0	364.0	0.23891282081604004	14.0	3.0
258.0	258.0	364.0	0.2810542583465576	14.0	3.0
262.0	262.0	364.0	0.2767205238342285	14.0	3.0
265.0	265.0	364.0	0.30083703994750977	14.0	3.0
269.0	269.0	364.0	0.8603174686431885	14.0	3.0
273.0	273.0	364.0	0.5842416286468506	14.0	3.0
276.0	276.0	364.0	0.7763705253601074	14.0	3.0
280.0	280.0	364.0	0.4285397529602051	14.0	3.0
283.0	283.0	364.0	2.3781142234802246	14.0	3.0
287.0	287.0	364.0	0.668900728225708	14.0	3.0
291.0	291.0	364.0	1.938988208770752	14.0	3.0
294.0	294.0	364.0	0.6817562580108643	14.0	3.0
298.0	298.0	364.0	3.755580425262451	14.0	3.0
302.0	302.0	364.0	3.437974214553833	14.0	3.0
305.0	305.0	364.0	19.79283046722412	14.0	3.0
309.0	309.0	364.0	32.09190511703491	14.0	3.0
313.0	313.0	364.0	6.848792791366577	14.0	3.0
316.0	316.0	364.0	11.404788255691528	14.0	3.0
320.0	320.0	364.0	40.66586470603943	14.0	3.0
323.0	323.0	364.0	88.20509696006775	14.0	3.0
327.0	0.0	364.0	400.0001018047333	14.0	3.0
331.0	331.0	364.0	388.69490122795105	14.0	3.0
334.0	0.0	364.0	400.00014066696167	14.0	3.0
338.0	0.0	364.0	400.00008153915405	14.0	3.0
342.0	0.0	364.0	356.960720539093	14.0	3.0
345.0	0.0	364.0	198.79024934768677	14.0	3.0
349.0	0.0	364.0	63.7515332698822	14.0	3.0
353.0	0.0	364.0	7.983386993408203	14.0	3.0
356.0	0.0	364.0	14.182493686676025	14.0	3.0
360.0	0.0	364.0	1.3623387813568115	14.0	3.0
600.0	600.0	1001.0	0.7969393730163574	14.0	4.0
610.0	610.0	1001.0	0.8109991550445557	14.0	4.0
620.0	620.0	1001.0	0.8421337604522705	14.0	4.0
630.0	630.0	1001.0	0.8876280784606934	14.0	4.0
640.0	640.0	1001.0	0.9441955089569092	14.0	4.0
650.0	650.0	1001.0	0.9018824100494385	14.0	4.0
